year	talalunga_n	talalunga_dens	id
2015	0	0	1206
2015	1	0.00263435194942044	1207
2015	0	0	1208
2015	0	0	1209
2015	0	0	1210
2015	0	0	1211
2015	0	0	1212
2015	0	0	1213
2015	0	0	1214
2015	0	0	1215
2015	2	0.00440819925060613	1216
2015	0	0	1217
2015	2	0.00382701875239189	1218
2015	0	0	1219
2015	0	0	1220
2015	0	0	1221
2015	0	0	1222
2015	1	0.00220507166482911	1223
2015	4	0.00983042516588842	1224
2015	1	0.00230255583697905	1225
2015	0	0	1226
2015	1	0.00243961941937058	1227
2015	0	0	1228
2015	3	0.00673854447439353	1229
2015	13	0.0313253012048193	1230
2015	7	0.0199600798403194	1231
2015	2	0.00588062334607468	1232
2015	9	0.0235602094240838	1233
2015	1	0.00223264121455682	1234
2015	0	0	1235
2015	12	0.0282818760311101	1236
2015	0	0	1237
2015	0	0	1238
2015	0	0	1239
2015	0	0	1240
2015	0	0	1241
2015	3	0.00533997864008544	1242
2015	0	0	1243
2016	3	0.00720461095100865	1244
2016	6	0.0121901665989435	1245
2016	5	0.00834724540901502	1246
2016	0	0	1247
2016	0	0	1248
2016	0	0	1249
2016	0	0	1250
2016	0	0	1251
2016	0	0	1252
2016	0	0	1253
2016	0	0	1254
2016	0	0	1255
2016	0	0	1256
2016	1	0.00204918032786885	1257
2016	0	0	1258
2016	0	0	1259
2016	0	0	1260
2016	0	0	1261
2016	0	0	1262
2016	0	0	1263
2016	0	0	1264
2016	0	0	1265
2016	0	0	1266
2016	0	0	1267
2016	1	0.00167897918065816	1268
2016	0	0	1269
2016	0	0	1270
2016	0	0	1271
2016	0	0	1272
2016	0	0	1273
2016	0	0	1274
2016	0	0	1275
2016	0	0	1276
2016	0	0	1277
2016	0	0	1278
2016	0	0	1279
2016	0	0	1280
2016	0	0	1281
2016	0	0	1282
2016	0	0	1283
2016	0	0	1284
2016	0	0	1285
2016	0	0	1286
2016	25	0.0522138680033417	1287
2016	0	0	1288
2016	1	0.0025693730729702	1289
2016	0	0	1290
2016	0	0	1291
2016	0	0	1292
2016	0	0	1293
2016	0	0	1294
2016	0	0	1295
2016	0	0	1296
2016	0	0	1297
2016	0	0	1298
2016	0	0	1299
2016	0	0	1300
2016	0	0	1301
2016	0	0	1302
2016	0	0	1303
2016	0	0	1304
2016	0	0	1305
2016	1	0.00203252032520325	1306
2016	0	0	1307
2016	3	0.00478392600861107	1308
2016	15	0.0246791707798618	1309
2016	0	0	1310
2016	6	0.0139925373134328	1311
2016	35	0.0668066424890246	1312
2016	4	0.00766871165644172	1313
2016	2	0.00389787565776652	1314
2016	0	0	1315
2016	0	0	1316
2016	0	0	1317
2016	0	0	1318
2016	0	0	1319
2016	0	0	1320
2016	0	0	1321
2016	0	0	1322
2016	33	0.0486438679245283	1323
2016	0	0	1324
2016	0	0	1325
2016	0	0	1326
2016	1	0.00155351871990057	1327
2016	0	0	1328
2016	0	0	1329
2016	0	0	1330
2016	0	0	1331
2016	0	0	1332
2016	0	0	1333
2016	0	0	1334
2016	0	0	1335
2016	1	0.00204331834899877	1336
2016	0	0	1337
2016	1	0.00188359389715577	1338
2017	4	0.00745320875543339	1339
2017	0	0	1340
2017	2	0.00391440909646043	1341
2017	0	0	1342
2017	0	0	1343
2017	41	0.0961423018624405	1344
2017	1	0.00213699323342463	1345
2017	0	0	1346
2017	5	0.00943245307165948	1347
2017	8	0.0128044907910102	1348
2017	0	0	1349
2017	6	0.0142042764341584	1350
2017	2	0.00363156732635298	1351
2017	1	0.00183995619432293	1352
2017	0	0	1353
2017	0	0	1354
2017	3	0.0063246946437426	1355
2017	3	0.00533803270007658	1356
2017	2	0.00459584168244572	1357
2017	1	0.00171568021916785	1358
2017	2	0.00392421554931169	1359
2017	2	0.00384239421120258	1360
2017	1	0.00227236369453615	1361
2017	6	0.0129753744693072	1362
2017	1	0.0022560000577536	1363
2017	6	0.0126949521484937	1364
2017	0	0	1365
2017	19	0.0406583398386677	1366
2017	0	0	1367
2017	0	0	1368
2017	0	0	1369
2017	5	0.00916032771988451	1370
2017	3	0.00745123909138597	1371
2017	0	0	1372
2017	11	0.0221757740554733	1373
2017	3	0.0045594257312103	1374
2017	30	0.0722220510292124	1375
2017	20	0.0389171686981429	1376
2017	0	0	1377
2017	5	0.011878786957282	1378
2017	1	0.00258058655700206	1379
2017	86	0.146851503759399	1380
2017	6	0.0132249009014092	1381
2017	0	0	1382
2017	0	0	1383
2017	1	0.00190484317807084	1384
2017	4	0.00734257518796992	1385
2017	43	0.0751180926293429	1386
2017	16	0.0294508303661622	1387
2017	27	0.057101574819136	1388
2017	0	0	1389
2017	1	0.00256089815820204	1390
2017	0	0	1391
2017	0	0	1392
2017	5	0.0125985204297607	1393
2017	1	0.00270538176183118	1394
2017	0	0	1395
2017	0	0	1396
2017	0	0	1397
2017	2	0.00299888201678414	1398
2017	0	0	1399
2017	0	0	1400
2017	0	0	1401
2017	0	0	1402
2017	0	0	1403
2017	1	0.00206469601067696	1404
2017	2	0.00445426362113815	1405
2017	0	0	1406
2017	0	0	1407
2017	8	0.0182229689589947	1408
2017	1	0.00194344421848666	1409
2017	0	0	1410
2017	0	0	1411
2017	0	0	1412
2017	0	0	1413
2017	0	0	1414
2017	0	0	1415
2017	0	0	1416
2017	0	0	1417
2017	0	0	1418
2017	0	0	1419
2017	1	0.00359544615172207	1420
2017	0	0	1421
2017	0	0	1422
2017	0	0	1423
2017	10	0.0305145981837711	1424
2017	3	0.00949343054606212	1425
2017	1	0.00341267111132952	1426
2017	0	0	1427
2017	0	0	1428
2017	8	0.0182583705499786	1429
